#	#	Time(s)	Temp(-65cm)
104400	5.314		
104700	5.345		
105000	5.312		
105300	5.304		
105600	5.342		
105900	5.31		
106200	5.32		
106500	5.328		
106800	5.309		
107100	5.321		
107400	5.334		
107700	5.322		
108000	5.311		
108300	5.337		
108600	5.338		
108900	5.276		
109200	5.329		
109500	5.34		
109800	5.308		
110100	5.358		
110400	5.33		
110700	5.35		
111000	5.324		
111300	5.287		
111600	5.358		
111900	5.358		
112200	5.338		
112500	5.336		
112800	5.34		
113100	5.349		
113400	5.277		
113700	5.317		
114000	5.326		
114300	5.337		
114600	5.332		
114900	5.298		
115200	5.315		
115500	5.318		
115800	5.308		
116100	5.337		
116400	5.321		
116700	5.303		
117000	5.341		
117300	5.348		
117600	5.291		
117900	5.326		
118200	5.328		
118500	5.331		
118800	5.333		
119100	5.304		
119400	5.343		
119700	5.338		
120000	5.338		
120300	5.35		
120600	5.284		
120900	5.36		
121200	5.289		
121500	5.307		
121800	5.339		
122100	5.364		
122400	5.321		
122700	5.344		
123000	5.288		
123300	5.325		
123600	5.336		
123900	5.322		
124200	5.337		
124500	5.353		
124800	5.306		
125100	5.367		
125400	5.327		
125700	5.304		
126000	5.332		
126300	5.331		
126600	5.342		
126900	5.314		
127200	5.301		
127500	5.333		
127800	5.332		
128100	5.353		
128400	5.296		
128700	5.313		
129000	5.315		
129300	5.316		
129600	5.304		
129900	5.289		
130200	5.32		
130500	5.298		
130800	5.322		
131100	5.306		
131400	5.296		
131700	5.292		
132000	5.293		
132300	5.324		
132600	5.284		
132900	5.275		
133200	5.283		
133500	5.251		
133800	5.273		
134100	5.283		
134400	5.262		
134700	5.269		
135000	5.273		
135300	5.261		
135600	5.308		
135900	5.243		
136200	5.268		
136500	5.264		
136800	5.299		
137100	5.264		
137400	5.28		
137700	5.29		
138000	5.259		
138300	5.306		
138600	5.271		
138900	5.255		
139200	5.281		
139500	5.291		
139800	5.268		
140100	5.248		
140400	5.275		
140700	5.276		
141000	5.277		
141300	5.298		
141600	5.278		
141900	5.274		
142200	5.256		
142500	5.265		
142800	5.308		
143100	5.27		
143400	5.272		
143700	5.285		
144000	5.302		
144300	5.333		
144600	5.304		
144900	5.339		
145200	5.268		
145500	5.312		
145800	5.275		
146100	5.294		
146400	5.313		
146700	5.32		
147000	5.311		
147300	5.318		
147600	5.329		
147900	5.349		
148200	5.353		
148500	5.331		
148800	5.33		
149100	5.35		
149400	5.324		
149700	5.309		
150000	5.365		
150300	5.345		
150600	5.342		
150900	5.406		
151200	5.403		
151500	5.43		
151800	5.39		
152100	5.434		
152400	5.411		
152700	5.4		
153000	5.404		
153300	5.381		
153600	5.435		
153900	5.403		
154200	5.413		
154500	5.483		
154800	5.467		
155100	5.504		
155400	5.471		
155700	5.476		
156000	5.457		
156300	5.468		
156600	5.485		
156900	5.494		
157200	5.476		
157500	5.459		
157800	5.448		
158100	5.554		
158400	5.541		
158700	5.533		
159000	5.559		
159300	5.537		
159600	5.525		
159900	5.499		
160200	5.527		
160500	5.557		
160800	5.54		
161100	5.509		
161400	5.526		
161700	5.626		
162000	5.611		
162300	5.578		
162600	5.61		
162900	5.64		
163200	5.621		
163500	5.614		
163800	5.585		
164100	5.588		
164400	5.613		
164700	5.602		
165000	5.557		
165300	5.624		
165600	5.645		
165900	5.625		
166200	5.633		
166500	5.633		
166800	5.651		
167100	5.647		
167400	5.673		
167700	5.617		
168000	5.645		
168300	5.64		
168600	5.629		
168900	5.678		
169200	5.658		
169500	5.68		
169800	5.675		
170100	5.702		
170400	5.689		
170700	5.671		
171000	5.664		
171300	5.669		
171600	5.66		
171900	5.685		
172200	5.686		
172500	5.676		
172800	5.325		
173100	5.341		
173400	5.365		
173700	5.322		
174000	5.324		
174300	5.329		
174600	5.332		
174900	5.33		
175200	5.352		
175500	5.333		
175800	5.373		
176100	5.36		
176400	5.375		
176700	5.353		
177000	5.385		
177300	5.376		
177600	5.37		
177900	5.386		
178200	5.398		
178500	5.391		
178800	5.385		
179100	5.4		
179400	5.407		
179700	5.369		
180000	5.388		
180300	5.426		
180600	5.4		
180900	5.375		
181200	5.375		
181500	5.395		
181800	5.412		
182100	5.396		
182400	5.402		
182700	5.44		
183000	5.43		
183300	5.439		
183600	5.416		
183900	5.45		
184200	5.447		
184500	5.431		
184800	5.427		
185100	5.445		
185400	5.449		
185700	5.461		
186000	5.474		
186300	5.447		
186600	5.442		
186900	5.467		
187200	5.448		
187500	5.46		
187800	5.452		
188100	5.435		
188400	5.454		
188700	5.455		
189000	5.436		
189300	5.466		
189600	5.451		
189900	5.442		
190200	5.483		
190500	5.45		
190800	5.444		
191100	5.446		
191400	5.455		
191700	5.475		
192000	5.477		
192300	5.464		
192600	5.477		
192900	5.481		
193200	5.473		
193500	5.473		
193800	5.488		
194100	5.458		
194400	5.454		
194700	5.466		
195000	5.452		
195300	5.448		
195600	5.482		
195900	5.409		
196200	5.445		
196500	5.452		
196800	5.454		
197100	5.457		
197400	5.45		
197700	5.452		
198000	5.398		
198300	5.432		
198600	5.459		
198900	5.447		
199200	5.418		
199500	5.44		
199800	5.46		
200100	5.445		
200400	5.46		
200700	5.431		
201000	5.437		
201300	5.421		
201600	5.411		
201900	5.409		
202200	5.429		
202500	5.388		
202800	5.425		
203100	5.402		
203400	5.439		
203700	5.414		
204000	5.42		
204300	5.424		
204600	5.404		
204900	5.42		
205200	5.414		
205500	5.422		
205800	5.392		
206100	5.368		
206400	5.394		
206700	5.397		
207000	5.397		
207300	5.377		
