# time X(m) Y(m) Z(m)
5.655000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.016438776000000210e+00
5.658000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.016795917999999688e+00
5.661000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.017153061000000136e+00
5.664000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.017510203999999696e+00
5.667000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.017867347000000144e+00
5.670000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.018224489999999705e+00
5.673000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.018581633000000153e+00
5.676000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.018938776000000601e+00
5.679000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.019295918000000079e+00
5.682000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.019653061000000527e+00
5.685000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.020010204000000087e+00
5.688000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.020377551000000160e+00
5.691000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.020724490000000095e+00
5.694000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.020632652999999834e+00
5.697000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.020540816000000461e+00
5.700000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.020448980000000283e+00
5.703000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.020357143000000022e+00
5.706000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.020255102000000136e+00
5.709000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.020163264999999875e+00
5.712000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.020071428999999696e+00
5.715000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.019969387999999810e+00
5.718000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.019877551000000437e+00
5.721000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.019785714000000176e+00
