time,true_flux(m/d)
4/2/2017 14:49,0.454750984
4/2/2017 14:54,0.452310542
4/2/2017 14:59,0.44559446
4/2/2017 15:04,0.438878181
4/2/2017 15:09,0.432150447
4/2/2017 15:14,0.425433477
4/2/2017 15:19,0.418716173
4/2/2017 15:24,0.411998548
4/2/2017 15:29,0.405269519
4/2/2017 15:34,0.398551277
4/2/2017 15:39,0.391832702
4/2/2017 15:44,0.385102722
4/2/2017 15:49,0.378383542
4/2/2017 15:54,0.371664041
4/2/2017 15:59,0.368960067
4/2/2017 16:04,0.366255821
4/2/2017 16:09,0.363551439
4/2/2017 16:14,0.360846922
4/2/2017 16:19,0.358142281
4/2/2017 16:24,0.355437529
4/2/2017 16:29,0.352732666
4/2/2017 16:34,0.350016583
4/2/2017 16:39,0.347311448
4/2/2017 16:44,0.344606227
4/2/2017 16:49,0.341900883
4/2/2017 16:54,0.339195415
4/2/2017 16:59,0.339940886
4/2/2017 17:04,0.340697269
4/2/2017 17:09,0.341442592
4/2/2017 17:14,0.342187928
4/2/2017 17:19,0.342933338
4/2/2017 17:24,0.343678748
4/2/2017 17:29,0.344435291
4/2/2017 17:34,0.345180775
4/2/2017 17:39,0.34592632
4/2/2017 17:44,0.346671915
4/2/2017 17:49,0.347417535
4/2/2017 17:54,0.348163216
4/2/2017 17:59,0.338152875
4/2/2017 18:04,0.328142448
4/2/2017 18:09,0.318131527
4/2/2017 18:14,0.308120124
4/2/2017 18:19,0.29810829
4/2/2017 18:24,0.288096011
4/2/2017 18:29,0.2780833
4/2/2017 18:34,0.268070207
4/2/2017 18:39,0.258056718
4/2/2017 18:44,0.248042859
4/2/2017 18:49,0.238028643
4/2/2017 18:54,0.228014093
4/2/2017 18:59,0.208750201
4/2/2017 19:04,0.189497158
4/2/2017 19:09,0.170232476
4/2/2017 19:14,0.150978421
4/2/2017 19:19,0.131723971
4/2/2017 19:24,0.112458055
4/2/2017 19:29,0.093202914
4/2/2017 19:34,0.073936445
4/2/2017 19:39,0.054680864
4/2/2017 19:44,0.035425137
4/2/2017 19:49,0.016158213
4/2/2017 19:54,-0.003097338
4/2/2017 19:59,-0.002085114
4/2/2017 20:04,-0.001073592
4/2/2017 20:09,-6.21E-05
4/2/2017 20:14,0.000949944
4/2/2017 20:19,0.001961196
4/2/2017 20:24,0.002972834
4/2/2017 20:29,0.003984471
4/2/2017 20:34,0.004996109
4/2/2017 20:39,0.006007746
4/2/2017 20:44,0.007019383
4/2/2017 20:49,0.008031019
4/2/2017 20:54,0.009042657
4/2/2017 20:59,-0.005263528
4/2/2017 21:04,-0.019568298
4/2/2017 21:09,-0.033873042
4/2/2017 21:14,-0.048177734
4/2/2017 21:19,-0.062482341
4/2/2017 21:24,-0.076786843
4/2/2017 21:29,-0.091091224
4/2/2017 21:34,-0.105395423
4/2/2017 21:39,-0.119699424
4/2/2017 21:44,-0.134003253
4/2/2017 21:49,-0.14830681
4/2/2017 21:54,-0.162610132
4/2/2017 21:59,-0.162271099
4/2/2017 22:04,-0.161933312
4/2/2017 22:09,-0.161606683
4/2/2017 22:14,-0.16126892
4/2/2017 22:19,-0.160931207
4/2/2017 22:24,-0.160593482
4/2/2017 22:29,-0.160266915
4/2/2017 22:34,-0.159929239
4/2/2017 22:39,-0.159591588
4/2/2017 22:44,-0.159253936
4/2/2017 22:49,-0.158916322
4/2/2017 22:54,-0.158589817
4/2/2017 22:59,-0.154581844
4/2/2017 23:04,-0.150584388
4/2/2017 23:09,-0.146575946
4/2/2017 23:14,-0.142578712
4/2/2017 23:19,-0.138570418
4/2/2017 23:24,-0.134562187
4/2/2017 23:29,-0.13056515
4/2/2017 23:34,-0.126557054
4/2/2017 23:39,-0.122560153
4/2/2017 23:44,-0.11855218
4/2/2017 23:49,-0.114555378
4/2/2017 23:54,-0.110547541
4/2/2017 23:59,-0.123485114
4/3/2017 0:04,-0.136410863
4/3/2017 0:09,-0.149347473
4/3/2017 0:14,-0.162283873
4/3/2017 0:19,-0.175208918
4/3/2017 0:24,-0.188144837
4/3/2017 0:29,-0.20108046
4/3/2017 0:34,-0.21400474
4/3/2017 0:39,-0.226939771
4/3/2017 0:44,-0.239874468
4/3/2017 0:49,-0.252797748
4/3/2017 0:54,-0.265731803
4/3/2017 0:59,-0.261787655
4/3/2017 1:04,-0.257833115
4/3/2017 1:09,-0.253889794
4/3/2017 1:14,-0.249935513
4/3/2017 1:19,-0.245992439
4/3/2017 1:24,-0.242049489
4/3/2017 1:29,-0.238095615
4/3/2017 1:34,-0.234152899
4/3/2017 1:39,-0.230199211
4/3/2017 1:44,-0.226256754
4/3/2017 1:49,-0.222303275
4/3/2017 1:54,-0.218361028
4/3/2017 1:59,-0.220716576
4/3/2017 2:04,-0.223082936
4/3/2017 2:09,-0.225438176
4/3/2017 2:14,-0.227804449
4/3/2017 2:19,-0.230159615
4/3/2017 2:24,-0.232514706
4/3/2017 2:29,-0.234880856
4/3/2017 2:34,-0.237235873
4/3/2017 2:39,-0.239601937
4/3/2017 2:44,-0.241956893
4/3/2017 2:49,-0.24432287
4/3/2017 2:54,-0.246677715
4/3/2017 2:59,-0.246692896
4/3/2017 3:04,-0.246697007
4/3/2017 3:09,-0.24671225
4/3/2017 3:14,-0.246727518
4/3/2017 3:19,-0.246742799
4/3/2017 3:24,-0.246746946
4/3/2017 3:29,-0.246762263
4/3/2017 3:34,-0.246777593
4/3/2017 3:39,-0.246781827
4/3/2017 3:44,-0.246797194
4/3/2017 3:49,-0.24681256
4/3/2017 3:54,-0.246816819
4/3/2017 3:59,-0.260312672
4/3/2017 4:04,-0.273807747
4/3/2017 4:09,-0.287302501
4/3/2017 4:14,-0.300785801
4/3/2017 4:19,-0.31427984
4/3/2017 4:24,-0.327773483
4/3/2017 4:29,-0.341255635
4/3/2017 4:34,-0.354748501
4/3/2017 4:39,-0.368240947
4/3/2017 4:44,-0.381721853
4/3/2017 4:49,-0.395213447
4/3/2017 4:54,-0.408704585
4/3/2017 4:59,-0.380184723
4/3/2017 5:04,-0.351678314
4/3/2017 5:09,-3.23E-01
4/3/2017 5:14,-0.294657029
4/3/2017 5:19,-0.266153102
4/3/2017 5:24,-0.237638794
4/3/2017 5:29,-0.209136187
4/3/2017 5:34,-0.180623076
4/3/2017 5:39,-0.152121542
4/3/2017 5:44,-0.123609357
4/3/2017 5:49,-0.095108676
4/3/2017 5:54,-0.066608289
4/3/2017 5:59,-0.071093803
4/3/2017 6:04,-0.075589253
4/3/2017 6:09,-0.080073587
4/3/2017 6:14,-0.084568972
4/3/2017 6:19,-0.089064304
4/3/2017 6:24,-0.093548551
4/3/2017 6:29,-0.098043819
4/3/2017 6:34,-0.102527942
4/3/2017 6:39,-0.107023149
4/3/2017 6:44,-0.111518282
4/3/2017 6:49,-0.116002269
4/3/2017 6:54,-0.120497316
4/3/2017 6:59,-0.097483898
4/3/2017 7:04,-0.074482759
4/3/2017 7:09,-0.051470765
4/3/2017 7:14,-0.028458981
4/3/2017 7:19,-0.005458465
4/3/2017 7:24,0.017553678
4/3/2017 7:29,0.04056589
4/3/2017 7:34,0.063577976
4/3/2017 7:39,0.086578873
4/3/2017 7:44,0.109590784
4/3/2017 7:49,0.132602635
4/3/2017 7:54,0.155603376
4/3/2017 7:59,0.179522204
4/3/2017 8:04,0.203429985
4/3/2017 8:09,0.227337877
4/3/2017 8:14,0.25124588
4/3/2017 8:19,0.275165103
4/3/2017 8:24,0.29907344
4/3/2017 8:29,0.322981961
4/3/2017 8:34,0.346901764
4/3/2017 8:39,0.370810779
4/3/2017 8:44,0.394720017
4/3/2017 8:49,0.418640635
4/3/2017 8:54,0.442550464
4/3/2017 8:59,0.436021982
4/3/2017 9:04,0.429483415
4/3/2017 9:09,0.422955957
4/3/2017 9:14,0.416428449
4/3/2017 9:19,0.409900929
4/3/2017 9:24,0.403362288
4/3/2017 9:29,0.396834657
4/3/2017 9:34,0.390306976
4/3/2017 9:39,0.38376815
4/3/2017 9:44,0.377240334
4/3/2017 9:49,0.370712456
4/3/2017 9:54,0.364184504
4/3/2017 9:59,0.398220883
4/3/2017 10:04,0.432256768
4/3/2017 10:09,0.466304651
4/3/2017 10:14,0.500342425
4/3/2017 10:19,0.534392381
4/3/2017 10:24,0.56843245
4/3/2017 10:29,0.602484912
4/3/2017 10:34,0.636527635
4/3/2017 10:39,0.67057184
4/3/2017 10:44,0.704628745
4/3/2017 10:49,0.738676245
4/3/2017 10:54,0.772736643
4/3/2017 10:59,0.777740104
4/3/2017 11:04,0.782756278
4/3/2017 11:09,0.787762035
4/3/2017 11:14,0.792779542
4/3/2017 11:19,0.797786595
4/3/2017 11:24,0.80280541
4/3/2017 11:29,0.807813771
4/3/2017 11:34,0.812833895
4/3/2017 11:39,0.817843602
4/3/2017 11:44,0.822865071
4/3/2017 11:49,0.827887244
4/3/2017 11:54,0.832899036
4/3/2017 11:59,0.809124682
4/3/2017 12:04,0.785338836
4/3/2017 12:09,0.761562691
4/3/2017 12:14,0.737774093
4/3/2017 12:19,0.713995196
4/3/2017 12:24,0.690214917
4/3/2017 12:29,0.666422196
4/3/2017 12:34,0.642639152
4/3/2017 12:39,0.618843691
4/3/2017 12:44,0.59505798
4/3/2017 12:49,0.571270875
4/3/2017 12:54,0.547471378
4/3/2017 12:59,0.551156486
4/3/2017 13:04,0.554829893
4/3/2017 13:09,0.558514829
4/3/2017 13:14,0.562200147
4/3/2017 13:19,0.565874739
4/3/2017 13:24,0.569560834
4/3/2017 13:29,0.573247349
4/3/2017 13:34,0.576923151
4/3/2017 13:39,0.580610469
4/3/2017 13:44,0.584287097
4/3/2017 13:49,0.587975254
4/3/2017 13:54,0.591663855
4/3/2017 13:59,0.571277541
4/3/2017 14:04,0.550901643
4/3/2017 14:09,0.530513206
4/3/2017 14:14,0.510123361
4/3/2017 14:19,0.489743231
4/3/2017 14:24,0.469350695
4/3/2017 14:29,0.448967936
4/3/2017 14:34,0.428572858
4/3/2017 14:39,0.408176496
4/3/2017 14:44,0.387790033
4/3/2017 14:49,0.367391327
4/3/2017 14:54,0.347002593
4/3/2017 14:59,0.32010236
4/3/2017 15:04,0.293212039
4/3/2017 15:09,0.266309362
4/3/2017 15:14,0.239416634
4/3/2017 15:19,0.212511748
4/3/2017 15:24,0.185616996
4/3/2017 15:29,0.158710271
4/3/2017 15:34,0.131813914
4/3/2017 15:39,0.104916804
4/3/2017 15:44,0.078008031
4/3/2017 15:49,0.051109872
4/3/2017 15:54,0.02420021
4/3/2017 15:59,0.016894596
4/3/2017 16:04,0.009588239
4/3/2017 16:09,0.002281809
4/3/2017 16:14,-0.005035261
4/3/2017 16:19,-0.012341049
4/3/2017 16:24,-0.019646886
4/3/2017 16:29,-0.02695277
4/3/2017 16:34,-0.034258684
4/3/2017 16:39,-0.041564629
4/3/2017 16:44,-0.0488817
4/3/2017 16:49,-0.056187684
4/3/2017 16:54,-0.063493684
4/3/2017 16:59,-0.083726324
4/3/2017 17:04,-0.103958443
4/3/2017 17:09,-0.12419041
4/3/2017 17:14,-0.144422155
4/3/2017 17:19,-0.164664761
4/3/2017 17:24,-0.184895951
