# Datetime,-1cm,-5cm,-15cm,-25cm,-65cm
4/1/2017 0:00,5.355745818250212,5.3594751677764165,5.356759093812557,5.3284379636647845,5.345016696665494
4/1/2017 0:05,5.431679074805882,5.33906440859716,5.350911568507904,5.3353097352059855,5.508531135631671
4/1/2017 0:10,5.470353974966192,5.382427587649622,5.382544520146739,5.336667034538038,5.551280820095338
4/1/2017 0:15,5.473753540595488,5.363173071869466,5.359106452923624,5.298206698252619,5.581333503924682
4/1/2017 0:20,5.462855153541107,5.394321731136403,5.3265208396405015,5.36637171021464,5.572131422561226
4/1/2017 0:25,5.505879052218966,5.405071342501576,5.356916599694628,5.325068216525134,5.581080533287432
4/1/2017 0:30,5.4606594635623305,5.399464375849464,5.337031452552498,5.342337172003985,5.584938375245598
4/1/2017 0:35,5.453804185650256,5.431077930624568,5.347823471330325,5.330970358134822,5.601478777275605
4/1/2017 0:40,5.453493317978383,5.450530808382959,5.344173405571918,5.336869663667442,5.5817107913498845
4/1/2017 0:45,5.430304617576462,5.445683043772196,5.361645612485182,5.344161771798127,5.59400919091697
4/1/2017 0:50,5.435647808213907,5.43780383094253,5.326725133289707,5.313649187704848,5.598909567606253
4/1/2017 0:55,5.436235880531588,5.405359417213955,5.366647683819601,5.3144606584619005,5.607222736056845
4/1/2017 1:00,5.463775259881959,5.425222320085506,5.379917834439928,5.350071466151158,5.595348554055263
4/1/2017 1:05,5.430818916928621,5.410834853636638,5.340749102989369,5.322444335323157,5.588376413426266
4/1/2017 1:10,5.386396886732238,5.419511016816225,5.375281387239623,5.338076758308785,5.596397783944693
4/1/2017 1:15,5.419881014536905,5.41822005874818,5.366136411927361,5.334288525391101,5.58473805632243
4/1/2017 1:20,5.474795779705955,5.440059239480165,5.370859184268784,5.365736147335183,5.6301474436237
4/1/2017 1:25,5.3789371339319265,5.442284178289705,5.387816778450849,5.341093575057374,5.6130267323656176
4/1/2017 1:30,5.434438279778329,5.414548473315545,5.3997129577513725,5.337620276619083,5.590957416306974
4/1/2017 1:35,5.388471836808586,5.418105884640298,5.3733747463379435,5.3650233544424175,5.598929727955055
4/1/2017 1:40,5.393215107907154,5.435056033946845,5.395585619188118,5.3705017544652165,5.594715470463076
4/1/2017 1:45,5.393065523552014,5.392031550783339,5.421487680580013,5.364883550763935,5.604342226615216
4/1/2017 1:50,5.397286229755079,5.412104760153974,5.409451348887147,5.332626374157671,5.618677256254414
4/1/2017 1:55,5.381438026635123,5.42617461315095,5.414763717903113,5.363384992780039,5.547197972442519
4/1/2017 2:00,5.381082467139317,5.4160922041189306,5.387947196052561,5.402144181801331,5.5977842724122215
4/1/2017 2:05,5.372141841408306,5.382417750500061,5.424688527005332,5.376445058837214,5.582215586693229
4/1/2017 2:10,5.324320719798868,5.369029462093494,5.389935459535855,5.387830722528662,5.595653708030703
4/1/2017 2:15,5.360987083435229,5.345391569946884,5.406989856113199,5.36464990248646,5.594076290825725
4/1/2017 2:20,5.3729629227906495,5.3743527874500545,5.405659534311768,5.393257624158681,5.61043723619059
4/1/2017 2:25,5.349458096425323,5.386889603250823,5.4253672958564225,5.377115363508097,5.62799665940812
4/1/2017 2:30,5.361018085191223,5.3742991458867415,5.407834866198064,5.374435171902909,5.596542311087531
