time,true_flux(m/d)
4/7/2017 14:24,0.73216147
4/7/2017 14:29,0.728915578
4/7/2017 14:34,0.725663124
4/7/2017 14:39,0.722410434
4/7/2017 14:44,0.719176025
4/7/2017 14:49,0.71595456
4/7/2017 14:54,0.71273149
4/7/2017 14:59,0.709525739
4/7/2017 15:04,0.696368136
4/7/2017 15:09,0.683206752
4/7/2017 15:14,0.670056516
4/7/2017 15:19,0.656899554
4/7/2017 15:24,0.64373864
4/7/2017 15:29,0.630588822
4/7/2017 15:34,0.617451749
4/7/2017 15:39,0.604310285
4/7/2017 15:44,0.591179669
4/7/2017 15:49,0.578040383
4/7/2017 15:54,0.564896845
4/7/2017 15:59,0.551764281
4/7/2017 16:04,0.550195459
4/7/2017 16:09,0.548625712
4/7/2017 16:14,0.547072487
4/7/2017 16:19,0.545480038
4/7/2017 16:24,0.54388729
4/7/2017 16:29,0.542311623
4/7/2017 16:34,0.540718395
4/7/2017 16:39,0.539124409
4/7/2017 16:44,0.537547225
4/7/2017 16:49,0.535985113
4/7/2017 16:54,0.534421733
4/7/2017 16:59,0.532874771
4/7/2017 17:04,0.514184944
4/7/2017 17:09,0.495490561
4/7/2017 17:14,0.476803276
4/7/2017 17:19,0.458097198
4/7/2017 17:24,0.439387576
4/7/2017 17:29,0.420685904
4/7/2017 17:34,0.401950751
4/7/2017 17:39,0.383212844
4/7/2017 17:44,0.364483592
4/7/2017 17:49,0.345775336
4/7/2017 17:54,0.32706443
4/7/2017 17:59,0.308362408
4/7/2017 18:04,0.326311382
4/7/2017 18:09,0.344261344
4/7/2017 18:14,0.362234896
4/7/2017 18:19,0.380172448
4/7/2017 18:24,0.398111533
4/7/2017 18:29,0.416074826
4/7/2017 18:34,0.434027554
4/7/2017 18:39,0.451981099
4/7/2017 18:44,0.469958366
4/7/2017 18:49,0.487940028
4/7/2017 18:54,0.505922015
4/7/2017 18:59,0.523927299
4/7/2017 19:04,0.502745467
4/7/2017 19:09,0.481559425
4/7/2017 19:14,0.460382456
4/7/2017 19:19,0.439180906
4/7/2017 19:24,0.41797711
4/7/2017 19:29,0.396783965
4/7/2017 19:34,0.375559694
4/7/2017 19:39,0.354333888
4/7/2017 19:44,0.333119428
4/7/2017 19:49,0.311884564
4/7/2017 19:54,0.290649075
4/7/2017 19:59,0.269425703
4/7/2017 20:04,0.275668421
4/7/2017 20:09,0.281910446
4/7/2017 20:14,0.288169618
4/7/2017 20:19,0.294394005
4/7/2017 20:24,0.300617851
4/7/2017 20:29,0.306858986
4/7/2017 20:34,0.313090377
4/7/2017 20:39,0.319321251
4/7/2017 20:44,0.325569499
4/7/2017 20:49,0.331783194
4/7/2017 20:54,0.337996436
4/7/2017 20:59,0.344227181
4/7/2017 21:04,0.347912201
4/7/2017 21:09,0.351597049
4/7/2017 21:14,0.355303535
4/7/2017 21:19,0.358998734
4/7/2017 21:24,0.362693295
4/7/2017 21:29,0.366409203
4/7/2017 21:34,0.37009694
4/7/2017 21:39,0.373784249
4/7/2017 21:44,0.377493123
4/7/2017 21:49,0.381163793
4/7/2017 21:54,0.384834108
4/7/2017 21:59,0.388526127
4/7/2017 22:04,0.395899346
4/7/2017 22:09,0.40327211
4/7/2017 22:14,0.41067046
4/7/2017 22:19,0.418032403
4/7/2017 22:24,0.425393756
4/7/2017 22:29,0.432780668
4/7/2017 22:34,0.440138394
4/7/2017 22:39,0.44749557
4/7/2017 22:44,0.454878441
4/7/2017 22:49,0.462230717
4/7/2017 22:54,0.469582515
4/7/2017 22:59,0.476960169
4/7/2017 23:04,0.458249625
4/7/2017 23:09,0.439539445
4/7/2017 23:14,0.420845476
4/7/2017 23:19,0.402136259
4/7/2017 23:24,0.383427405
4/7/2017 23:29,0.364734749
4/7/2017 23:34,0.346009715
4/7/2017 23:39,0.32728517
4/7/2017 23:44,0.308576886
4/7/2017 23:49,0.289869227
4/7/2017 23:54,0.271161938
4/7/2017 23:59,0.252470858
4/8/2017 0:04,0.250288412
4/8/2017 0:09,0.248105904
4/8/2017 0:14,0.245937818
4/8/2017 0:19,0.243743694
4/8/2017 0:24,0.241549534
4/8/2017 0:29,0.239369852
4/8/2017 0:34,0.237175748
4/8/2017 0:39,0.234981611
4/8/2017 0:44,0.232801991
4/8/2017 0:49,0.230609306
4/8/2017 0:54,0.228416573
4/8/2017 0:59,0.226238353
4/8/2017 1:04,0.241045402
4/8/2017 1:09,0.255851834
4/8/2017 1:14,0.270680179
4/8/2017 1:19,0.28547248
4/8/2017 1:24,0.300264084
4/8/2017 1:29,0.315077622
4/8/2017 1:34,0.329867985
4/8/2017 1:39,0.344657526
4/8/2017 1:44,0.359469016
4/8/2017 1:49,0.374268795
4/8/2017 1:54,0.389067662
4/8/2017 1:59,0.403888449
4/8/2017 2:04,0.432341729
4/8/2017 2:09,0.4607931
4/8/2017 2:14,0.489279034
4/8/2017 2:19,0.517725616
4/8/2017 2:24,0.54616995
4/8/2017 2:29,0.574648761
4/8/2017 2:34,0.603078532
4/8/2017 2:39,0.631505532
4/8/2017 2:44,0.6599667
4/8/2017 2:49,0.68840014
4/8/2017 2:54,0.716830265
4/8/2017 2:59,0.745294276
4/8/2017 3:04,0.717495638
4/8/2017 3:09,0.689699272
4/8/2017 3:14,0.66192317
4/8/2017 3:19,0.634121264
4/8/2017 3:24,0.606321477
4/8/2017 3:29,0.578541764
4/8/2017 3:34,0.550746489
4/8/2017 3:39,0.522953245
4/8/2017 3:44,0.495179926
4/8/2017 3:49,0.467389643
4/8/2017 3:54,0.439601259
4/8/2017 3:59,0.411832629
4/8/2017 4:04,0.398984356
4/8/2017 4:09,0.386136793
4/8/2017 4:14,0.373299587
4/8/2017 4:19,0.36044447
4/8/2017 4:24,0.347590009
4/8/2017 4:29,0.334745843
4/8/2017 4:34,0.321903189
4/8/2017 4:39,0.309061227
4/8/2017 4:44,0.296229569
4/8/2017 4:49,0.283377425
4/8/2017 4:54,0.270525933
4/8/2017 4:59,0.2576847
4/8/2017 5:04,0.247778336
4/8/2017 5:09,0.237872405
4/8/2017 5:14,0.22797104
4/8/2017 5:19,0.218064759
4/8/2017 5:24,0.208158938
4/8/2017 5:29,0.198257675
4/8/2017 5:34,0.188352772
4/8/2017 5:39,0.178448295
4/8/2017 5:44,0.16854835
4/8/2017 5:49,0.15864471
4/8/2017 5:54,0.148741487
4/8/2017 5:59,0.138842746
4/8/2017 6:04,0.136765853
4/8/2017 6:09,0.134689004
4/8/2017 6:14,0.13261494
4/8/2017 6:19,0.130549831
4/8/2017 6:24,0.128484777
4/8/2017 6:29,0.126422515
4/8/2017 6:34,0.124344689
4/8/2017 6:39,0.122266918
4/8/2017 6:44,0.120191969
4/8/2017 6:49,0.118115614
4/8/2017 6:54,0.116039322
4/8/2017 6:59,0.113965827
4/8/2017 7:04,0.112188122
4/8/2017 7:09,0.110410503
4/8/2017 7:14,0.10863432
4/8/2017 7:19,0.106855576
4/8/2017 7:24,0.105076898
4/8/2017 7:29,0.103299661
4/8/2017 7:34,0.101517343
4/8/2017 7:39,0.099735101
4/8/2017 7:44,0.097954299
4/8/2017 7:49,0.096169665
4/8/2017 7:54,0.094385111
4/8/2017 7:59,0.092601991
4/8/2017 8:04,0.094464785
4/8/2017 8:09,0.096327539
4/8/2017 8:14,0.098191621
4/8/2017 8:19,0.100051736
4/8/2017 8:24,0.101911817
4/8/2017 8:29,0.10377322
4/8/2017 8:34,0.105617737
4/8/2017 8:39,0.107462214
4/8/2017 8:44,0.109308014
4/8/2017 8:49,0.111164033
4/8/2017 8:54,0.113019998
4/8/2017 8:59,0.114877283
4/8/2017 9:04,0.125738936
4/8/2017 9:09,0.136600323
4/8/2017 9:14,0.147465546
4/8/2017 9:19,0.158332772
4/8/2017 9:24,0.169199729
4/8/2017 9:29,0.180070529
4/8/2017 9:34,0.19092532
4/8/2017 9:39,0.201779807
4/8/2017 9:44,0.212638129
4/8/2017 9:49,0.223478783
4/8/2017 9:54,0.234319221
4/8/2017 9:59,0.245163589
4/8/2017 10:04,0.246187501
4/8/2017 10:09,0.247211412
4/8/2017 10:14,0.248238043
4/8/2017 10:19,0.249275639
4/8/2017 10:24,0.250313122
4/8/2017 10:29,0.251353293
4/8/2017 10:34,0.25238509
4/8/2017 10:39,0.253416855
4/8/2017 10:44,0.254451366
4/8/2017 10:49,0.255465791
4/8/2017 10:54,0.256480177
4/8/2017 10:59,0.257497289
4/8/2017 11:04,0.269111492
4/8/2017 11:09,0.280725683
4/8/2017 11:14,0.292341261
4/8/2017 11:19,0.303932148
4/8/2017 11:24,0.315523174
4/8/2017 11:29,0.327115721
4/8/2017 11:34,0.338726138
4/8/2017 11:39,0.350336675
4/8/2017 11:44,0.361948766
4/8/2017 11:49,0.373552117
4/8/2017 11:54,0.385155808
4/8/2017 11:59,0.39676124
4/8/2017 12:04,0.417497296
4/8/2017 12:09,0.438233969
4/8/2017 12:14,0.458968561
4/8/2017 12:19,0.479691141
4/8/2017 12:24,0.500414968
4/8/2017 12:29,0.52113729
4/8/2017 12:34,0.541893771
4/8/2017 12:39,0.562650951
4/8/2017 12:44,0.583406245
4/8/2017 12:49,0.604180145
4/8/2017 12:54,0.624955112
4/8/2017 12:59,0.645728474
4/8/2017 13:04,0.635439726
4/8/2017 13:09,0.62515059
4/8/2017 13:14,0.614854061
4/8/2017 13:19,0.604570531
4/8/2017 13:24,0.594286481
4/8/2017 13:29,0.583994956
4/8/2017 13:34,0.573744494
4/8/2017 13:39,0.563492996
4/8/2017 13:44,0.553233682
4/8/2017 13:49,0.542972193
4/8/2017 13:54,0.532709968
4/8/2017 13:59,0.522440141
4/8/2017 14:04,0.532744734
4/8/2017 14:09,0.543049434
4/8/2017 14:14,0.553343141
4/8/2017 14:19,0.563677546
4/8/2017 14:24,0.574010948
4/8/2017 14:29,0.584332333
4/8/2017 14:34,0.594694802
4/8/2017 14:39,0.605055533
4/8/2017 14:44,0.615403453
4/8/2017 14:49,0.62572705
4/8/2017 14:54,0.636050203
4/8/2017 14:59,0.646361617
4/8/2017 15:04,0.64752615
4/8/2017 15:09,0.648692245
4/8/2017 15:14,0.649846921
4/8/2017 15:19,0.651016403
4/8/2017 15:24,0.652186665
4/8/2017 15:29,0.65334512
4/8/2017 15:34,0.654538691
4/8/2017 15:39,0.655732044
4/8/2017 15:44,0.656912803
4/8/2017 15:49,0.658094769
4/8/2017 15:54,0.65927725
4/8/2017 15:59,0.660447667
4/8/2017 16:04,0.655110089
4/8/2017 16:09,0.64977336
4/8/2017 16:14,0.644427567
4/8/2017 16:19,0.639119553
4/8/2017 16:24,0.633811482
4/8/2017 16:29,0.628493739
4/8/2017 16:34,0.623172299
4/8/2017 16:39,0.617850986
4/8/2017 16:44,0.612520106
4/8/2017 16:49,0.607202081
4/8/2017 16:54,0.601884039
4/8/2017 16:59,0.596556345
4/8/2017 17:04,0.595854724
4/8/2017 17:09,0.595153039
4/8/2017 17:14,0.594444467
4/8/2017 17:19,0.593745969
4/8/2017 17:24,0.59304742
4/8/2017 17:29,0.59234196
4/8/2017 17:34,0.591644906
4/8/2017 17:39,0.590947806
4/8/2017 17:44,0.590243814
4/8/2017 17:49,0.589544922
4/8/2017 17:54,0.588846106
4/8/2017 17:59,0.588140465
4/8/2017 18:04,0.562566754
4/8/2017 18:09,0.536991886
4/8/2017 18:14,0.511411789
4/8/2017 18:19,0.485839684
4/8/2017 18:24,0.460266518
4/8/2017 18:29,0.434688289
4/8/2017 18:34,0.409123266
4/8/2017 18:39,0.383557293
4/8/2017 18:44,0.35798645
4/8/2017 18:49,0.33242737
4/8/2017 18:54,0.306867628
4/8/2017 18:59,0.281303312
4/8/2017 19:04,0.291115175
4/8/2017 19:09,0.300926936
4/8/2017 19:14,0.310735868
4/8/2017 19:19,0.320563962
4/8/2017 19:24,0.330391802
4/8/2017 19:29,0.340216677
4/8/2017 19:34,0.350045619
4/8/2017 19:39,0.35987425
4/8/2017 19:44,0.369699855
4/8/2017 19:49,0.379529422
4/8/2017 19:54,0.389358593
4/8/2017 19:59,0.399184675
4/8/2017 20:04,0.390754824
4/8/2017 20:09,0.382324735
4/8/2017 20:14,0.373894404
4/8/2017 20:19,0.365466989
4/8/2017 20:24,0.357039315
4/8/2017 20:29,0.348611387
4/8/2017 20:34,0.340186382
4/8/2017 20:39,0.331761106
4/8/2017 20:44,0.323335629
4/8/2017 20:49,0.31490537
4/8/2017 20:54,0.306475068
4/8/2017 20:59,0.298044729
4/8/2017 21:04,0.289881947
4/8/2017 21:09,0.281719144
4/8/2017 21:14,0.273556353
4/8/2017 21:19,0.265393565
4/8/2017 21:24,0.257230796
4/8/2017 21:29,0.249068073
4/8/2017 21:34,0.240909879
4/8/2017 21:39,0.232751693
4/8/2017 21:44,0.224593501
4/8/2017 21:49,0.21641483
4/8/2017 21:54,0.208236371
4/8/2017 21:59,0.200058094
4/8/2017 22:04,0.193078088
4/8/2017 22:09,0.186098219
4/8/2017 22:14,0.179118501
4/8/2017 22:19,0.172141833
4/8/2017 22:24,0.165165277
4/8/2017 22:29,0.158188852
4/8/2017 22:34,0.151215446
4/8/2017 22:39,0.144242134
4/8/2017 22:44,0.137268937
4/8/2017 22:49,0.130293013
4/8/2017 22:54,0.123317257
4/8/2017 22:59,0.116341673
4/8/2017 23:04,0.113077368
4/8/2017 23:09,0.109813031
4/8/2017 23:14,0.106548681
4/8/2017 23:19,0.103281527
4/8/2017 23:24,0.100014398
4/8/2017 23:29,0.096747315
4/8/2017 23:34,0.093483029
4/8/2017 23:39,0.09021875
4/8/2017 23:44,0.086954478
4/8/2017 23:49,0.08369022
4/8/2017 23:54,0.08042598
4/8/2017 23:59,0.077161761
4/9/2017 0:04,0.055062513
4/9/2017 0:09,0.032964237
4/9/2017 0:14,0.010868204
4/9/2017 0:19,-0.011228171
4/9/2017 0:24,-0.03332499
4/9/2017 0:29,-0.055419813
4/9/2017 0:34,-0.077526957
4/9/2017 0:39,-0.099633492
4/9/2017 0:44,-0.121738132
4/9/2017 0:49,-0.143830616
4/9/2017 0:54,-0.165922584
4/9/2017 0:59,-0.188012763
4/9/2017 1:04,-0.183497829
4/9/2017 1:09,-0.178983029
4/9/2017 1:14,-0.174468401
4/9/2017 1:19,-0.169968136
4/9/2017 1:24,-0.165468067
4/9/2017 1:29,-0.160968182
4/9/2017 1:34,-0.156467219
4/9/2017 1:39,-0.15196646
4/9/2017 1:44,-0.147465918
4/9/2017 1:49,-0.142965584
4/9/2017 1:54,-0.138465479
4/9/2017 1:59,-0.133965601
4/9/2017 2:04,-0.138359195
4/9/2017 2:09,-0.142752736
4/9/2017 2:14,-0.147146221
4/9/2017 2:19,-0.151538425
4/9/2017 2:24,-0.15593057
4/9/2017 2:29,-0.160322672
4/9/2017 2:34,-0.1647135
4/9/2017 2:39,-0.16910428
4/9/2017 2:44,-0.173494999
4/9/2017 2:49,-0.177888053
4/9/2017 2:54,-0.182281068
4/9/2017 2:59,-0.186674032
4/9/2017 3:04,-0.205113568
4/9/2017 3:09,-0.22355279
4/9/2017 3:14,-0.241991753
4/9/2017 3:19,-0.260443293
4/9/2017 3:24,-0.278894667
4/9/2017 3:29,-0.29734591
4/9/2017 3:34,-0.315787766
4/9/2017 3:39,-0.334229602
4/9/2017 3:44,-0.352671455
4/9/2017 3:49,-0.371112215
4/9/2017 3:54,-0.389553038
4/9/2017 3:59,-0.407993962
4/9/2017 4:04,-0.397367977
4/9/2017 4:09,-0.386741762
4/9/2017 4:14,-0.376116657
4/9/2017 4:19,-0.365491283
4/9/2017 4:24,-0.354865888
4/9/2017 4:29,-0.344241795
4/9/2017 4:34,-0.333616461
4/9/2017 4:39,-0.322991226
4/9/2017 4:44,-0.312367415
4/9/2017 4:49,-0.301730844
4/9/2017 4:54,-0.291094468
4/9/2017 4:59,-0.280459604
4/9/2017 5:04,-0.283879961
4/9/2017 5:09,-0.287300393
4/9/2017 5:14,-0.290720881
4/9/2017 5:19,-0.294141416
4/9/2017 5:24,-0.297561997
4/9/2017 5:29,-0.300982624
4/9/2017 5:34,-0.304404335
4/9/2017 5:39,-0.307826098
4/9/2017 5:44,-0.311247897
4/9/2017 5:49,-0.314669741
4/9/2017 5:54,-0.318091618
4/9/2017 5:59,-0.321513528
4/9/2017 6:04,-0.321792243
4/9/2017 6:09,-0.322071034
4/9/2017 6:14,-0.322352466
4/9/2017 6:19,-0.322643983
4/9/2017 6:24,-0.32293558
4/9/2017 6:29,-0.3232298
4/9/2017 6:34,-0.323512935
4/9/2017 6:39,-0.323796177
4/9/2017 6:44,-0.324082061
4/9/2017 6:49,-0.32438112
4/9/2017 6:54,-0.324680327
4/9/2017 6:59,-0.324982211
4/9/2017 7:04,-0.317228886
4/9/2017 7:09,-0.309475729
4/9/2017 7:14,-0.301723993
4/9/2017 7:19,-0.293963608
4/9/2017 7:24,-0.286203445
4/9/2017 7:29,-0.278444775
4/9/2017 7:34,-0.270700764
4/9/2017 7:39,-0.26295704
4/9/2017 7:44,-0.255214857
4/9/2017 7:49,-0.247462116
4/9/2017 7:54,-0.239709671
4/9/2017 7:59,-0.231958773
4/9/2017 8:04,-0.244365119
4/9/2017 8:09,-0.256771903
4/9/2017 8:14,-0.269181735
4/9/2017 8:19,-0.28158437
4/9/2017 8:24,-0.29398773
4/9/2017 8:29,-0.306394369
4/9/2017 8:34,-0.318802492
4/9/2017 8:39,-0.331211476
4/9/2017 8:44,-0.343623884
4/9/2017 8:49,-0.356047322
4/9/2017 8:54,-0.368471694
4/9/2017 8:59,-0.380899533
4/9/2017 9:04,-0.346489693
4/9/2017 9:09,-0.312079004
4/9/2017 9:14,-0.277667721
4/9/2017 9:19,-0.243258499
4/9/2017 9:24,-0.208849172
4/9/2017 9:29,-0.174439942
4/9/2017 9:34,-0.140034606
4/9/2017 9:39,-0.10562973
4/9/2017 9:44,-0.071225406
4/9/2017 9:49,-0.036821737
4/9/2017 9:54,-0.002418811
4/9/2017 9:59,0.03197858
4/9/2017 10:04,0.056005784
4/9/2017 10:09,0.080032476
4/9/2017 10:14,0.104060007
4/9/2017 10:19,0.128089606
4/9/2017 10:24,0.152118735
4/9/2017 10:29,0.176148764
4/9/2017 10:34,0.200173288
4/9/2017 10:39,0.224197363
4/9/2017 10:44,0.248222347
4/9/2017 10:49,0.27224791
4/9/2017 10:54,0.296273195
4/9/2017 10:59,0.320299557
4/9/2017 11:04,0.353003596
4/9/2017 11:09,0.38570745
4/9/2017 11:14,0.418411202
4/9/2017 11:19,0.451099278
4/9/2017 11:24,0.483787571
4/9/2017 11:29,0.516476228
4/9/2017 11:34,0.549186646
4/9/2017 11:39,0.581897456
4/9/2017 11:44,0.614608851
4/9/2017 11:49,0.647314964
4/9/2017 11:54,0.680021817
4/9/2017 11:59,0.712729645
4/9/2017 12:04,0.717848219
4/9/2017 12:09,0.722967392
4/9/2017 12:14,0.728083176
4/9/2017 12:19,0.733203784
4/9/2017 12:24,0.738325252
4/9/2017 12:29,0.743443521
4/9/2017 12:34,0.748573956
4/9/2017 12:39,0.753705056
4/9/2017 12:44,0.758832817
4/9/2017 12:49,0.763963978
4/9/2017 12:54,0.769096115
4/9/2017 12:59,0.774225127
4/9/2017 13:04,0.793963051
4/9/2017 13:09,0.813702528
4/9/2017 13:14,0.833432731
4/9/2017 13:19,0.853190077
4/9/2017 13:24,0.872949232
4/9/2017 13:29,0.892699395
4/9/2017 13:34,0.912443523
4/9/2017 13:39,0.932190336
4/9/2017 13:44,0.9519292
4/9/2017 13:49,0.971703595
4/9/2017 13:54,0.991480462
4/9/2017 13:59,1.011248768
4/9/2017 14:04,1.028967016
4/9/2017 14:09,1.04668864
4/9/2017 14:14,1.064398646
4/9/2017 14:19,1.082148781
4/9/2017 14:24,1.099901549
4/9/2017 14:29,1.117642194
4/9/2017 14:34,1.135390575
4/9/2017 14:39,1.153142252
4/9/2017 14:44,1.17088202
4/9/2017 14:49,1.188647216
4/9/2017 14:54,1.206416625
4/9/2017 14:59,1.224174816
4/9/2017 15:04,1.185794035
4/9/2017 15:09,1.147408177
4/9/2017 15:14,1.109009212
4/9/2017 15:19,1.070607164
4/9/2017 15:24,1.032200808
4/9/2017 15:29,0.993781998
4/9/2017 15:34,0.955354907
4/9/2017 15:39,0.916923403
4/9/2017 15:44,0.878479457
4/9/2017 15:49,0.840045704
4/9/2017 15:54,0.801607822
4/9/2017 15:59,0.763157581
4/9/2017 16:04,0.755931122
4/9/2017 16:09,0.74870434
4/9/2017 16:14,0.74147314
4/9/2017 16:19,0.734228881
4/9/2017 16:24,0.726984416
4/9/2017 16:29,0.719735618
4/9/2017 16:34,0.712520778
4/9/2017 16:39,0.705304889
4/9/2017 16:44,0.69808406
4/9/2017 16:49,0.690873197
4/9/2017 16:54,0.683661292
4/9/2017 16:59,0.67644439
4/9/2017 17:04,0.649278761
4/9/2017 17:09,0.622109641
4/9/2017 17:14,0.59493587
4/9/2017 17:19,0.567763784
4/9/2017 17:24,0.540588674
4/9/2017 17:29,0.513409387
4/9/2017 17:34,0.486235774
4/9/2017 17:39,0.459059542
4/9/2017 17:44,0.431879568
4/9/2017 17:49,0.404713887
4/9/2017 17:54,0.377546137
4/9/2017 17:59,0.350375187
4/9/2017 18:04,0.301278503
4/9/2017 18:09,0.252179462
4/9/2017 18:14,0.203079933
4/9/2017 18:19,0.153996628
4/9/2017 18:24,0.104912547
4/9/2017 18:29,0.055829526
4/9/2017 18:34,0.006731988
4/9/2017 18:39,-0.042359361
4/9/2017 18:44,-0.091447548
4/9/2017 18:49,-0.140527611
4/9/2017 18:54,-0.189605849
4/9/2017 18:59,-0.238680566
4/9/2017 19:04,-0.26147846
4/9/2017 19:09,-0.28427506
4/9/2017 19:14,-0.307067768
4/9/2017 19:19,-0.329853587
4/9/2017 19:24,-0.352637919
4/9/2017 19:29,-0.375418216
4/9/2017 19:34,-0.398203937
4/9/2017 19:39,-0.420987923
4/9/2017 19:44,-0.443767664
4/9/2017 19:49,-0.466549904
4/9/2017 19:54,-0.489330295
4/9/2017 19:59,-0.512106344
4/9/2017 20:04,-0.5282634
4/9/2017 20:09,-0.544419118
4/9/2017 20:14,-0.560571076
4/9/2017 20:19,-0.576725967
4/9/2017 20:24,-0.59287954
4/9/2017 20:29,-0.609029369
4/9/2017 20:34,-0.625170496
4/9/2017 20:39,-0.641310307
4/9/2017 20:44,-0.657446418
4/9/2017 20:49,-0.673595365
4/9/2017 20:54,-0.689742997
4/9/2017 20:59,-0.705886966
4/9/2017 21:04,-0.724138656
4/9/2017 21:09,-0.742388874
4/9/2017 21:14,-0.760637641
4/9/2017 21:19,-0.778888365
4/9/2017 21:24,-0.797137726
4/9/2017 21:29,-0.81538572
4/9/2017 21:34,-0.833639138
4/9/2017 21:39,-0.851891351
4/9/2017 21:44,-0.870142349
4/9/2017 21:49,-0.888387104
4/9/2017 21:54,-0.906630558
4/9/2017 21:59,-0.924872655
4/9/2017 22:04,-0.922543444
4/9/2017 22:09,-0.92021515
4/9/2017 22:14,-0.917887786
4/9/2017 22:19,-0.915549762
4/9/2017 22:24,-0.913212616
4/9/2017 22:29,-0.910876453
4/9/2017 22:34,-0.908551123
4/9/2017 22:39,-0.906226671
4/9/2017 22:44,-0.903903003
4/9/2017 22:49,-0.901570269
4/9/2017 22:54,-0.899238373
4/9/2017 22:59,-0.896907341
4/9/2017 23:04,-0.914155426
4/9/2017 23:09,-0.931402913
4/9/2017 23:14,-0.948653191
4/9/2017 23:19,-0.965887639
4/9/2017 23:24,-0.983121581
4/9/2017 23:29,-1.000358394
4/9/2017 23:34,-1.017592708
4/9/2017 23:39,-1.03482673
4/9/2017 23:44,-1.05206365
4/9/2017 23:49,-1.069293365
4/9/2017 23:54,-1.086522708
4/9/2017 23:59,-1.103755055
4/10/2017 0:04,-1.07298957
4/10/2017 0:09,-1.042226678
4/10/2017 0:14,-1.01146962
4/10/2017 0:19,-0.980709731
4/10/2017 0:24,-0.949951969
4/10/2017 0:29,-0.919199737
4/10/2017 0:34,-0.888431075
4/10/2017 0:39,-0.857664237
4/10/2017 0:44,-0.826902602
4/10/2017 0:49,-0.796152111
4/10/2017 0:54,-0.765403235
4/10/2017 0:59,-0.734659378
4/10/2017 1:04,-0.702249451
4/10/2017 1:09,-0.669840881
4/10/2017 1:14,-0.637435981
4/10/2017 1:19,-0.605018212
4/10/2017 1:24,-0.572601628
4/10/2017 1:29,-0.540188586
4/10/2017 1:34,-0.507785733
4/10/2017 1:39,-0.47538392
4/10/2017 1:44,-0.442985569
4/10/2017 1:49,-0.410585667
4/10/2017 1:54,-0.378186712
4/10/2017 1:59,-0.345791182
4/10/2017 2:04,-0.325620642
4/10/2017 2:09,-0.305450715
4/10/2017 2:14,-0.285282635
4/10/2017 2:19,-0.265113865
4/10/2017 2:24,-0.244945668
4/10/2017 2:29,-0.224779309
4/10/2017 2:34,-0.204622412
4/10/2017 2:39,-0.184466083
4/10/2017 2:44,-0.164311623
4/10/2017 2:49,-0.144147696
4/10/2017 2:54,-0.123984367
4/10/2017 2:59,-0.10382293
4/10/2017 3:04,-0.100195285
4/10/2017 3:09,-0.096567799
4/10/2017 3:14,-0.092941752
4/10/2017 3:19,-0.089311768
4/10/2017 3:24,-0.085681936
4/10/2017 3:29,-0.082053539
4/10/2017 3:34,-0.078415152
4/10/2017 3:39,-0.07477691
4/10/2017 3:44,-0.071140102
4/10/2017 3:49,-0.067519232
4/10/2017 3:54,-0.063898497
4/10/2017 3:59,-0.060279182
4/10/2017 4:04,-0.055734893
4/10/2017 4:09,-0.051190759
4/10/2017 4:14,-0.046646785
4/10/2017 4:19,-0.042095423
4/10/2017 4:24,-0.037544219
4/10/2017 4:29,-0.032993168
4/10/2017 4:34,-0.028455221
4/10/2017 4:39,-0.023917424
4/10/2017 4:44,-0.019379778
4/10/2017 4:49,-0.014840947
4/10/2017 4:54,-0.010302271
4/10/2017 4:59,-0.005763752
4/10/2017 5:04,0.012073046
4/10/2017 5:09,0.029908626
4/10/2017 5:14,0.047743526
4/10/2017 5:19,0.065576403
4/10/2017 5:24,0.083408539
4/10/2017 5:29,0.101239895
4/10/2017 5:34,0.119054973
4/10/2017 5:39,0.136869263
4/10/2017 5:44,0.154682716
4/10/2017 5:49,0.172509453
4/10/2017 5:54,0.190335231
4/10/2017 5:59,0.208160015
4/10/2017 6:04,0.209973062
4/10/2017 6:09,0.211786023
4/10/2017 6:14,0.213600212
4/10/2017 6:19,0.215406388
4/10/2017 6:24,0.217212379
4/10/2017 6:29,0.219019498
4/10/2017 6:34,0.220830552
4/10/2017 6:39,0.222641548
4/10/2017 6:44,0.22445378
4/10/2017 6:49,0.226250554
4/10/2017 6:54,0.228047277
4/10/2017 6:59,0.229845252
4/10/2017 7:04,0.234251866
4/10/2017 7:09,0.238658435
4/10/2017 7:14,0.243064918
4/10/2017 7:19,0.247454772
4/10/2017 7:24,0.251844586
4/10/2017 7:29,0.256234337
4/10/2017 7:34,0.260620296
4/10/2017 7:39,0.265006226
4/10/2017 7:44,0.269392111
4/10/2017 7:49,0.273772943
4/10/2017 7:54,0.278153782
4/10/2017 7:59,0.282534617
4/10/2017 8:04,0.291316635
4/10/2017 8:09,0.300098549
4/10/2017 8:14,0.308881655
4/10/2017 8:19,0.317656943
4/10/2017 8:24,0.326432201
4/10/2017 8:29,0.335208754
4/10/2017 8:34,0.343985265
4/10/2017 8:39,0.352761735
4/10/2017 8:44,0.361539516
4/10/2017 8:49,0.37031835
4/10/2017 8:54,0.379097352
4/10/2017 8:59,0.387877806
4/10/2017 9:04,0.384399635
4/10/2017 9:09,0.380921779
4/10/2017 9:14,0.377442813
4/10/2017 9:19,0.373959779
4/10/2017 9:24,0.370476893
4/10/2017 9:29,0.366992776
4/10/2017 9:34,0.363521367
4/10/2017 9:39,0.360049899
